lat,lon,GI_BA_S_CP,GI_BA_S_STREET,GI_BA_S_ARTERY,GI_BA_S_HOUSE_NO,Address,Latitude,Longitude
0.068912992643142,0.0167538457008618,,SOUTH,ST,10,"760 JOE DIMAGGIO HIGHWAY",40.70055018,-74.01158763
0.068608269118883,0.0179054749419549,,SOUTH,ST,10,"619 WEST 54 STREET",40.70055018,-74.01158763
0.0692038686436121,0.0180679917674524,,SOUTH,ST,10,"625 WEST 55 STREET",40.70055018,-74.01158763
0.0690693580889317,0.0183856782245755,,SOUTH,ST,10,"621 WEST 55 STREET",40.70055018,-74.01158763
0.0704773039845819,0.0199851841555869,,SOUTH,ST,10,"847 11 AVENUE",40.70055018,-74.01158763
0.0717619814632329,0.017779411251766,,SOUTH,ST,10,"840 JOE DIMAGGIO HIGHWAY",40.70055018,-74.01158763
0.0689667415803612,0.0286386828215797,,SOUTH,ST,10,"17 WEST 60 STREET",40.70055018,-74.01158763
0.0285927600000022,0.0109634399999976,,SOUTH,ST,10,"177 BLEECKER STREET",40.70055018,-74.01158763
0.0285982500000017,0.0108624199999952,,SOUTH,ST,10,"181 BLEECKER STREET",40.70055018,-74.01158763
0.0298800500000027,0.0126953199999917,,SOUTH,ST,10,"249 SULLIVAN STREET",40.70055018,-74.01158763
0.0291856199999998,0.0102165699999972,,SOUTH,ST,10,"5 MINETTA STREET",40.70055018,-74.01158763
0.0295177400000028,0.0106819999999885,,SOUTH,ST,10,"1 MINETTA LANE",40.70055018,-74.01158763
0.0293750100000025,0.0107685999999916,,SOUTH,ST,10,"109 MAC DOUGAL STREET",40.70055018,-74.01158763
0.0291087700000006,0.0104907799999978,,SOUTH,ST,10,"99 MAC DOUGAL STREET",40.70055018,-74.01158763
0.0289934899999977,0.0101299799999879,,SOUTH,ST,10,"199 BLEECKER STREET",40.70055018,-74.01158763
0.0301243299999996,0.0105448899999914,,SOUTH,ST,10,"134 WEST 3 STREET",40.70055018,-74.01158763
0.0300694399999983,0.0106603499999949,,SOUTH,ST,10,"130 WEST 3 STREET",40.70055018,-74.01158763
0.0296549799999966,0.0110067299999912,,SOUTH,ST,10,"117 MAC DOUGAL STREET",40.70055018,-74.01158763
0.030717199999998,0.0109742499999896,,SOUTH,ST,10,"146 WEST 4 STREET",40.70055018,-74.01158763
0.030332940000001,0.0115587699999935,,SOUTH,ST,10,"139 MAC DOUGAL STREET",40.70055018,-74.01158763
0.0321265088650335,0.0311321902001822,,BROADWAY,,52,"236 EAST 24 STREET",40.70648429,-74.01227395
0.0324997498982782,0.0314065465692579,,BROADWAY,,52,"239 EAST 24 STREET",40.70648429,-74.01227395
0.0323844244293596,0.0316807637070298,,BROADWAY,,52,"421 2 AVENUE",40.70648429,-74.01227395
0.0325298657350146,0.0318612342622231,,BROADWAY,,52,"429 2 AVENUE",40.70648429,-74.01227395
0.0326972746653382,0.0319839749561908,,BROADWAY,,52,"437 2 AVENUE",40.70648429,-74.01227395
0.0328016666002711,0.0314427190518671,,BROADWAY,,52,"234 EAST 25 STREET",40.70648429,-74.01227395
0.0328565831851719,0.0313128259157622,,BROADWAY,,52,"230 EAST 25 STREET",40.70648429,-74.01227395
0.0329883821547199,0.0310025249508357,,BROADWAY,,52,"220 EAST 25 STREET",40.70648429,-74.01227395
0.033164114148498,0.0305803683592103,,BROADWAY,,52,"208 EAST 25 STREET",40.70648429,-74.01227395
0.0331970631890783,0.0305045968127047,,BROADWAY,,52,"206 EAST 25 STREET",40.70648429,-74.01227395
0.0333096410927425,0.0302303735548577,,BROADWAY,,52,"333 3 AVENUE",40.70648429,-74.01227395
0.0335757963238237,0.0307717383583395,,BROADWAY,,52,"209 EAST 25 STREET",40.70648429,-74.01227395
0.0335208809383829,0.0308980247252322,,BROADWAY,,52,"213 EAST 25 STREET",40.70648429,-74.01227395
0.0334549811156535,0.0310567853182846,,BROADWAY,,52,"217 EAST 25 STREET",40.70648429,-74.01227395
0.0630417492387778,0.0216099712658178,,BROADWAY,,52,"530 WEST 57 STREET",40.70648429,-74.01227395
0.0623801681673442,0.0227579161418703,,BROADWAY,,52,"513 WEST 56 STREET",40.70648429,-74.01227395
0.0628878700547801,0.0235522419837793,,BROADWAY,,52,"875 10 AVENUE",40.70648429,-74.01227395
0.0637498109020243,0.0225631779631357,,BROADWAY,,52,"534 WEST 58 STREET",40.70648429,-74.01227395
0.0634094531442244,0.0226750427247708,,BROADWAY,,52,"521 WEST 57 STREET",40.70648429,-74.01227395
0.0638786960595041,0.0238051281526879,,BROADWAY,,52,"899 10 AVENUE",40.70648429,-74.01227395
0.055367830540078,0.0122486813924212,,BROADWAY,,52,"647 WEST 42 STREET",40.70648429,-74.01227395
0.0558234515862921,0.0134760219834078,,BROADWAY,,52,"571 11 AVENUE",40.70648429,-74.01227395
