Lat,Lon,GI_BA_S_CP,GI_BA_S_STREET,GI_BA_S_ARTERY,GI_BA_S_HOUSE_NO,Address,Latitude,Longitude
0.000164649999994992,0.0003427899999906,E,6,ST,215,24 EAST 7 STREET,40.72812693,-73.98974614
0.000164689999998302,0.00012268999999776,W,14,ST,259,92 8 AVENUE,40.73985844,-74.0020533
0.000164689999998302,0.000483549999998445,W,14,ST,241,230 WEST 15 STREET,40.73951536,-74.00124136
0.00016483000000278,0.000393459999997958,E,82,ST,127,115 EAST 82 STREET,40.77723959,-73.9576653
0.000167470000000947,0.000310200000001259,,ATTORNEY,ST,162,153 RIDGE STREET,40.72050669,-73.98308414
0.000169979999995462,0.000368549999990364,E,115,ST,161,162 EAST 116 STREET,40.79796077,-73.94155812
0.000170149999995317,0.00017319999999188,,ESSEX,ST,156,127 STANTON STREET,40.72055385,-73.9868829
0.000170220000001109,0.000310210000009192,,CLINTON,ST,18-20,153 ATTORNEY STREET,40.72060564,-73.98400766
0.000170249999996486,0.000223759999997242,E,79,ST,53,1039 MADISON AVENUE,40.77633515,-73.96144977
0.000175570000003233,0.00035038999999415,W,95,ST,118,125 WEST 94 STREET,40.79236394,-73.96902455
0.000178409999996632,5.77099999929942E-05,,BROADWAY,,424,418 BROADWAY,40.71956922,-74.00136725
0.000178409999996632,7.21600000019862E-05,,GRAND,ST,227,92 ELIZABETH STREET,40.71853986,-73.99553397
0.000178439999999114,0.00042944999999861,W,28,ST,127,117 WEST 28 STREET,40.7467914,-73.99172821
0.000181150000003072,0.000433040000004326,W,14,ST,229-231,217 WEST 14 STREET,40.73935617,-74.00080111
0.000183880000001579,0.000321230000011496,W,28,ST,127,124 WEST 29 STREET,40.7467914,-73.99172821
0.000183899999996129,3.24800000015557E-05,,ALLEN,ST,9,74 CANAL STREET,40.71487273,-73.99303799
0.000183910000004062,0.000147900000001755,,2,AV,95,236 EAST 6 STREET,40.72725952,-73.98906076
0.000183929999998611,0.000440269999998577,W,28,ST,127,139 WEST 28 STREET,40.7467914,-73.99172821
0.000183930000005716,0.000436680000007073,W,34,ST,130,142 WEST 34 STREET,40.75016451,-73.98937461
0.00018401000000523,0.000393599999995331,,AMSTERDAM,AV,915,200 WEST 105 STREET,40.79949942,-73.96611008
0.000189380000001904,9.74199999888015E-05,,ALLEN,ST,9,3 ALLEN STREET,40.71487273,-73.99303799
0.000189409999997281,0.000299420000004602,,CANAL,ST,530,288 WEST STREET,40.72491279,-74.0104987
0.000186769999999115,0.000440290000000232,E,58,ST,232,246 EAST 58 STREET,40.76016452,-73.96582327
0.000186870000000283,0.000440539999999601,W,129,ST,1,15 WEST 129 STREET,40.80937021,-73.94080757
0.000189369999993971,0.000346370000002594,,BOWERY,,330,53 BOND STREET,40.72590937,-73.99236939
0.000189380000001904,0.000238129999999614,,CROSBY,ST,159,54 BLEECKER STREET,40.72563504,-73.99522683
0.000189420000005214,0.000382610000002614,,9,AV,659,408 WEST 46 STREET,40.76088563,-73.99119943
0.000189590000005069,0.000404389999999921,E,124,ST,53-55,1935 MADISON AVENUE,40.80496743,-73.94033468
0.000192069999997102,0.000195150000010358,W,110,ST,544-46,245 WEST 109 STREET,40.80356155,-73.96590574
0.000194839999998919,9.76299999990715E-05,,AMSTERDAM,AV,969,975 AMSTERDAM AVENUE,40.80132697,-73.96465715
0.000194870000001401,9.02299999978595E-05,,ESSEX,ST,156,125 STANTON STREET,40.72055385,-73.9868829
0.00019749999999874,0.000415239999995265,E,62,ST,137,132 EAST 62 STREET,40.76430119,-73.96698354
0.000200220000003526,0.000289170000002059,W,129,ST,1,4 WEST 130 STREET,40.80937021,-73.94080757
0.000200369999994621,0.000400550000009048,W,14,ST,239,230 WEST 15 STREET,40.73947968,-74.00115836
0.000200399999997103,0.00017676999999594,,3,AV,523,206 EAST 35 STREET,40.74619663,-73.97745848
0.000203100000000234,0.000147979999994163,E,16,ST,122,22 IRVING PLACE,40.73500234,-73.9877208
0.000203119999994783,3.60599999993383E-05,,ALLEN,ST,9,76 CANAL STREET,40.71487273,-73.99303799
0.000203239999997606,0.000483840000001123,W,95,ST,118,136 WEST 95 STREET,40.79236394,-73.96902455
0.000206040000001906,0.000487300000003188,E,82,ST,127,145 EAST 82 STREET,40.77723959,-73.9576653
0.000211330000006171,0.000173189999998158,,GREENWICH,ST,363,20 HARRISON STREET,40.71915434,-74.0099711
0.000211339999999893,0.000227280000004271,,BROOME,ST,378,183 MOTT STREET,40.72055179,-73.99630585
0.000211350000000721,0.000418599999989056,W,14,ST,241,232 WEST 15 STREET,40.73951536,-74.00124136
0.000211399999997752,0.000223820000002206,,AMSTERDAM,AV,768,204 WEST 98 STREET,40.79520223,-73.96992252
0.000214069999998401,0.000353649999993877,W,14,ST,25,20 WEST 15 STREET,40.73680069,-73.99473528
0.000216799999996908,0.000288710000006631,E,16,ST,130,127 EAST 15 STREET,40.73486781,-73.98739968
0.000216810000004841,0.000454509999997299,,BEEKMAN,ST,15,5 BEEKMAN STREET,40.71092854,-74.00650711
0.000216820000005669,0.000245340000006422,,GREENWICH,ST,363,18 HARRISON STREET,40.71915434,-74.0099711
0.000216909999998904,0.000468929999996703,,ATTORNEY,ST,162,161 ATTORNEY STREET,40.72050669,-73.98308414
0.000219510000000867,0.000245570000004136,E,58,ST,208,207 EAST 57 STREET,40.76048039,-73.96657754
0.00021959000000038,0.000155120000002285,,BROOME,ST,378,180 MULBERRY STREET,40.72055179,-73.99630585
0.000219649999998239,0.000187620000005495,E,79,ST,53,1041 MADISON AVENUE,40.77633515,-73.96144977
0.000222319999998888,0.000129870000009191,,BROADWAY,,446,454 BROADWAY,40.72023346,-74.00073955
0.000225060000005328,0.000205669999999714,,BLEECKER,ST,33,33 BOND STREET,40.72582436,-73.99375842
0.000227729999998871,0.000224029999998265,E,86,ST,215,220 EAST 87 STREET,40.77870895,-73.95298488
0.000227790000003836,0.000346350000000939,,GREENWICH,ST,363,14 HARRISON STREET,40.71915434,-74.0099711
0.000227799999997558,0.00016601999999466,E,10,ST,214,317 EAST 9 STREET,40.72921346,-73.98604052
0.000228010000000722,0.000350380000000428,W,179,ST,535,529 WEST 179 STREET,40.84789124,-73.93384435
0.000233259999994573,0.000454649999994672,,WASHINGTON,ST,586-98,156 LEROY STREET,40.72995774,-74.00955779
0.000233319999999537,0.000277740000001359,,ALLEN,ST,9,26 ELDRIDGE STREET,40.71487273,-73.99303799
0.000233330000000365,0.000263349999997331,,2,AV,95,232 EAST 6 STREET,40.72725952,-73.98906076
0.000233440000002361,0.000245379999995521,E,117,ST,306,2272 2 AVENUE,40.79710196,-73.9369106
0.000235889999999017,0.000328859999996212,E,111,ST,163,154 EAST 112 STREET,40.7954723,-73.94356837
0.000236019999995563,0.000194880000009334,,ST MARKS,PL,104,107 EAST 7 STREET,40.72702295,-73.98452205
0.000236120000003837,0.000461759999993205,,A,AV,194,195 AVENUE A,40.72909747,-73.98104704
0.000236160000000041,0.000245350000000144,E,86,ST,342,1645 1 AVENUE,40.776888,-73.950141
0.000236190000002523,0.000364520000005086,E,86,ST,163,1530 3 AVENUE,40.77936282,-73.95452982
0.000241460000005134,0.000198759999989306,E,88,ST,152,153 EAST 87 STREET,40.78047166,-73.9544424
0.000241590000001679,0.000277810000000045,,3,AV,523,210 EAST 35 STREET,40.74619663,-73.97745848
0.000244159999994054,0.000177440000001639,,10,AV,3849,3835 10 AVENUE,40.86347735,-73.91924465
0.000244209999998191,0.000205960000002392,E,82,ST,127,128 EAST 83 STREET,40.77723959,-73.9576653
0.000244209999998191,0.000227609999996048,E,79,ST,53,50 EAST 80 STREET,40.77633515,-73.96144977
0.000244289999997704,0.000331990000006499,W,14,ST,259,260 WEST 15 STREET,40.73985844,-74.0020533
0.000244289999997704,0.000429350000004547,,MACDOUGAL,ST,91-93,194 BLEECKER STREET,40.72940643,-74.00125199
0.00024682000000098,0.000430080000000999,W,127,ST,104,109 WEST 126 STREET,40.80916098,-73.94508479
0.00024701000000249,0.000205769999993777,W,35,ST,40,29 WEST 34 STREET,40.74970853,-73.98609036
0.000247029999997039,0.000335599999999658,W,14,ST,239,232 WEST 15 STREET,40.73947968,-74.00115836
0.000247180000002345,0.000396980000004987,,2,AV,1534,312 EAST 80 STREET,40.77375799,-73.9543459
0.000249629999999001,0.000372060000003671,E,82,ST,127,130 EAST 83 STREET,40.77723959,-73.9576653
0.000249680000003139,0.00017001000000505,W,129,ST,1,8 WEST 130 STREET,40.80937021,-73.94080757
0.000249760000002652,0.000162440000011088,W,28,ST,127,130 WEST 29 STREET,40.7467914,-73.99172821
0.000249889999999198,0.000227300000005926,E,117,ST,306,319 EAST 116 STREET,40.79710196,-73.9369106
0.000252439999997023,0.00016640000001189,W,141,ST,474,475 WEST 140 STREET,40.82237875,-73.94930842
0.000255219999999667,0.000173420000010083,W,81,ST,45,68 WEST 82 STREET,40.783173,-73.97371223
0.000257980000000657,0.000184070000003089,,C,AV,67,653 EAST 5 STREET,40.72283926,-73.98010721
0.000258000000002312,9.38299999972969E-05,,GREENWICH,ST,363,22 HARRISON STREET,40.71915434,-74.0099711
0.000260609999997996,0.000300039999999058,W,127,ST,104,343 LENOX AVENUE,40.80916098,-73.94508479
0.000260679999996682,0.000490690000006566,,ATTORNEY,ST,162,331 EAST HOUSTON STREET,40.72050669,-73.98308414
0.000263439999997672,0.000494340000003035,E,7,ST,94,99 EAST 7 STREET,40.72660586,-73.98540608
0.000266260000003626,0.000151459999997883,,NASSAU,ST,71,65 NASSAU STREET,40.70975365,-74.00850526
0.000271740000002296,0.000133489999996073,W,12,ST,66,55 WEST 11 STREET,40.73543938,-73.99729011
0.000271879999999669,0.000281450000002792,E,117,ST,306,321 EAST 116 STREET,40.79710196,-73.9369106
0.000274409999995839,0.000119429999998033,E,115,ST,161,156 EAST 116 STREET,40.79796077,-73.94155812
0.000189589999997963,0.000458709999989537,W,141,ST,474,458 WEST 141 STREET,40.82237875,-73.94930842
0.00019202000000007,0.000346730000003959,E,79,ST,53,54 EAST 80 STREET,40.77633515,-73.96144977
0.000192130000002066,0.00013712999999882,,8,AV,148,156 8 AVENUE,40.74173038,-74.00067122
0.000194909999997606,0.000288589999996702,,1,AV,83,341 EAST 5 STREET,40.72603238,-73.98679162
0.00019754000000205,0.000296230000003561,W,95,ST,118,123 WEST 94 STREET,40.79236394,-73.96902455
0.000197670000005701,0.000169569999997066,E,62,ST,137,133 EAST 62 STREET,40.76430119,-73.96698354
0.000197849999999278,0.000469500000008338,W,136,ST,221,239 WEST 136 STREET,40.8166097,-73.94413571
0.000200370000001726,0.000169549999995411,W,BROADWAY,,392-394,400 WEST BROADWAY,40.7242051,-74.00253986
0.000203089999999406,0.000386100000000056,W,10,ST,228,330 BLEECKER STREET,40.73371833,-74.00513097
0.000203109999993956,0.000465510000012159,W,13,ST,227-29,213 WEST 13 STREET,40.73859312,-74.00138929
0.00020316999999892,0.000483419999994794,,1,AV,118,115 1 AVENUE,40.72696543,-73.98543847
0.00020578000000171,0.000292569999999159,W,81,ST,45,64 WEST 82 STREET,40.783173,-73.97371223
0.000205850000000396,7.40000000121199E-06,W,127,ST,104,329 LENOX AVENUE,40.80916098,-73.94508479
0.000211360000001548,0.000465309999995611,,HENRY,ST,61,59 EAST BROADWAY,40.71321225,-73.99480568
0.00021140999999858,0.000422040000003676,,B,AV,50-54,51 AVENUE B,40.72324043,-73.98282369
0.00021140999999858,0.000422040000003676,,B,AV,52,51 AVENUE B,40.72324043,-73.98282369
0.000216809999997736,0.000429420000003233,,PERRY,ST,101,561 HUDSON STREET,40.73533771,-74.00575173
0.000216810000004841,0.000454509999997299,,BEEKMAN,ST,15,115 NASSAU STREET,40.71092854,-74.00650711
0.000216819999998563,0.000176800000005528,,CROSBY,ST,159,153 CROSBY STREET,40.72563504,-73.99522683
0.000216880000003528,0.000216459999990093,,3,AV,523,208 EAST 35 STREET,40.74619663,-73.97745848
0.000219579999999553,0.000288689999990766,W,14,ST,241,236 WEST 15 STREET,40.73951536,-74.00124136
0.000219579999999553,0.000440249999996922,W,13,ST,227-29,241 WEST 13 STREET,40.73859312,-74.00138929
0.000222229999998547,0.000180770000000052,,3,AV,2018,2022 3 AVENUE,40.79477746,-73.94270218
0.000222360000002197,0.000458410000007348,,9,AV,659,410 WEST 46 STREET,40.76088563,-73.99119943
0.000227779999995903,0.000115700000009156,W,110,ST,544-46,243 WEST 109 STREET,40.80356155,-73.96590574
0.000227879999997072,0.00034626999999432,,C,AV,111,106 AVENUE C,40.72435965,-73.97894144
0.00023054999999772,0.000414840000004801,E,BROADWAY,,26,23 DIVISION STREET,40.7137201,-73.99676435
0.000230569999999375,0.000104550000003201,,GREENWICH,ST,125,133 GREENWICH STREET,40.70910275,-74.01276858
0.000230600000001857,0.000364349999998126,,1,AV,83,339 EAST 5 STREET,40.72603238,-73.98679162
0.00023330999999871,7.26999999756117E-06,,ATTORNEY,ST,162,168 ATTORNEY STREET,40.72050669,-73.98308414
0.00023877000000283,0.000187670000002527,,ST MARKS,PL,122,123 EAST 7 STREET,40.7267731,-73.98393041
0.000244260000002328,0.000173219999993535,,CLINTON,ST,18-20,30 CLINTON STREET,40.72060564,-73.98400766
0.000244260000002328,0.000227370000004612,E,16,ST,108,105 EAST 15 STREET,40.73547455,-73.98882126
0.000244289999997704,0.000227330000001302,W,14,ST,243,240 WEST 15 STREET,40.73955104,-74.00132435
0.000244339999994736,0.000440060000002518,,CLINTON,ST,18-20,17 CLINTON STREET,40.72060564,-73.98400766
0.00024701000000249,0.000339330000002747,W,40,ST,406-410,541 9 AVENUE,40.75721885,-73.99418141
0.000249740000000998,0.000187670000002527,E,7,ST,130,113 AVENUE A,40.72607318,-73.98388728
0.00024977000000348,1.44499999947811E-05,,HENRY,ST,61,11 MARKET STREET,40.71321225,-73.99480568
0.000249779999997202,0.000494299999999726,,BLEECKER,ST,199,200 BLEECKER STREET,40.72954367,-74.00145765
0.000252469999999505,0.000364449999992189,,1,AV,112,93 EAST 7 STREET,40.72668549,-73.98562614
0.000252589999995223,0.00048701000000051,,A,AV,168,171 AVENUE A,40.72815063,-73.98168952
0.000255240000001322,0.000129939999993667,,ATTORNEY,ST,162,152 ATTORNEY STREET,40.72050669,-73.98308414
0.000255260000002977,0.000126300000005131,,CHRISTOPHER,ST,91,327 BLEECKER STREET,40.73360584,-74.00412425
0.000257960000006108,0.000198720000000208,W,86,ST,131-135,134 WEST 87 STREET,40.78722686,-73.97326285
0.000260730000000819,0.000443730000000642,,CANAL,ST,93,100 CANAL STREET,40.71559464,-73.99360426
0.000260739999994541,9.02599999932363E-05,E,10,ST,214,319 EAST 9 STREET,40.72921346,-73.98604052
0.000263539999998841,0.000443719999992709,,1,AV,83,337 EAST 5 STREET,40.72603238,-73.98679162
0.000263549999999668,0.00014426999999273,E,79,ST,53,1043 MADISON AVENUE,40.77633515,-73.96144977
0.000266110000005426,0.000426079999996887,E,58,ST,250,245 EAST 57 STREET,40.75999139,-73.96511947
0.000266239999994866,2.52800000026809E-05,,CHRISTOPHER,ST,91,208 WEST 10 STREET,40.73360584,-74.00412425
0.000268920000003448,0.000490739999989387,,ST MARKS,PL,104,107 ST MARKS PLACE,40.72702295,-73.98452205
0.000268980000001307,3.59000000571541E-06,W,10,ST,228,107 CHRISTOPHER STREET,40.73371833,-74.00513097
0.00026906000000082,0.000342759999995224,,3,AV,523,212 EAST 35 STREET,40.74619663,-73.97745848
0.000271679999997332,0.000494480000000408,W,31,ST,34-38,35 WEST 31 STREET,40.74716161,-73.98798923
0.000271720000000641,0.000111910000001103,,ST MARKS,PL,122,125 EAST 7 STREET,40.7267731,-73.98393041
0.000274290000000121,0.000368690000001948,W,127,ST,104,107 WEST 126 STREET,40.80916098,-73.94508479
0.000274420000003772,9.4150000009563E-05,W,127,ST,104,327 LENOX AVENUE,40.80916098,-73.94508479
0.000274470000000804,0.000158779999992475,W,14,ST,229-231,226 WEST 15 STREET,40.73935617,-74.00080111
0.000277249999996343,0.000404180000003862,,7,AV,352,214 WEST 30 STREET,40.7483505,-73.99299841
0.000279929999997819,0.000101250000000164,W,95,ST,118,109 WEST 94 STREET,40.79236394,-73.96902455
0.000279960000000301,8.30199999910519E-05,W,22,ST,146-148,145 WEST 21 STREET,40.74280622,-73.99522921
0.000279970000001128,0.000144339999991416,W,14,ST,241,240 WEST 15 STREET,40.73951536,-74.00124136
0.000282470000001922,0.000491580000002045,W,136,ST,221,228 WEST 136 STREET,40.8166097,-73.94413571
0.000282660000003432,9.41800000049398E-05,W,129,ST,1,10 WEST 130 STREET,40.80937021,-73.94080757
0.000282750000003773,0.000382399999992344,,2,AV,95,230 EAST 6 STREET,40.72725952,-73.98906076
0.000288150000002929,0.000436690000000795,E,22,ST,25,20 EAST 22 STREET,40.74026132,-73.98806265
0.000288289999993196,0.000494169999996075,,C,AV,111,235 EAST 7 STREET,40.72435965,-73.97894144
0.000288290000000302,0.000162379999991913,,ARDEN,ST,100-02,96 ARDEN STREET,40.86422755,-73.92896182
0.000293859999999313,0.000328439999989882,E,124,ST,53-55,1939 MADISON AVENUE,40.80496743,-73.94033468
0.000301839999998776,0.000465710000000286,W,45,ST,7,14 WEST 45 STREET,40.75589704,-73.98005763
0.000274409999995839,0.000497949999996194,,1,AV,112,95 EAST 7 STREET,40.72668549,-73.98562614
0.000274449999999149,0.000119190000006597,,3,AV,523,513 3 AVENUE,40.74619663,-73.97745848
0.000274510000004113,0.000375169999998093,E,4,ST,99,78 2 AVENUE,40.72605452,-73.98854865
0.000277179999997657,0.000267050000005042,,ST MARKS,PL,132,115 AVENUE A,40.72666048,-73.98338925
0.000277220000000966,0.000245310000011045,,BROADWAY,,476,30 CROSBY STREET,40.72124902,-73.99997835
0.000279970000001128,0.000126270000009754,W,10,ST,228,111 CHRISTOPHER STREET,40.73371833,-74.00513097
0.000280029999998987,0.000432840000001988,,ATTORNEY,ST,162,163 ATTORNEY STREET,40.72050669,-73.98308414
0.000280189999998015,0.000444000000001665,,3,AV,2114,168 EAST 116 STREET,40.79777087,-73.94055783
0.000282680000005087,0.000140950000002249,W,86,ST,131-135,136 WEST 87 STREET,40.78722686,-73.97326285
0.000282710000000463,0.000288669999989111,W,13,ST,227-29,228 WEST 13 STREET,40.73859312,-74.00138929
0.000282710000000463,0.000353579999995191,,MACDOUGAL,ST,91-93,192 BLEECKER STREET,40.72940643,-74.00125199
0.000282850000004942,0.000483599999995477,E,62,ST,137,123 EAST 62 STREET,40.76430119,-73.96698354
0.00028806999999631,0.00048768999999993,W,95,ST,118,111 WEST 95 STREET,40.79236394,-73.96902455
0.000288210000000788,0.000129860000001258,,BROOME,ST,378,182 MULBERRY STREET,40.72055179,-73.99630585
0.000290920000004746,0.000461889999996856,,PERRY,ST,101,96 PERRY STREET,40.73533771,-74.00575173
0.000290950000000123,0.000386030000001369,,GREENE,ST,101-05,100 GREENE STREET,40.72452352,-74.00006855
0.000291070000002946,0.000497949999996194,,2,AV,837,838 2 AVENUE,40.7517012,-73.97119818
0.000293650000003254,6.16700000080073E-05,E,121,ST,170,173 EAST 120 STREET,40.80121166,-73.93845984
0.00029372000000194,0.000245239999998148,,ATTORNEY,ST,162,149 RIDGE STREET,40.72050669,-73.98308414
0.000293839999997658,0.000422209999996426,E,74,ST,300,1413 2 AVENUE,40.76970793,-73.95740293
0.000296300000002248,0.000444150000006971,E,58,ST,210,215 EAST 58 STREET,40.76040348,-73.96638987
0.000296409999997138,6.1590000001388E-05,E,86,ST,215,212 EAST 87 STREET,40.77870895,-73.95298488
0.000296519999999134,0.000198359999998843,E,86,ST,342,1643 1 AVENUE,40.776888,-73.950141
0.000299130000001924,0.000425810000010074,E,10,ST,214,219 EAST 10 STREET,40.72921346,-73.98604052
0.000299179999998955,0.000220080000005396,W,10,ST,228,113 CHRISTOPHER STREET,40.73371833,-74.00513097
0.000299189999999783,0.000266929999995114,,GRAND,ST,227,114 BOWERY,40.71853986,-73.99553397
0.000301900000003741,0.000368100000002869,W,18,ST,15,16 WEST 18 STREET,40.73915558,-73.99281173
0.00030191999999829,7.93700000087938E-05,,GREENE,ST,109,118 PRINCE STREET,40.72473761,-73.99988455
0.000301939999999945,0.000241660000000365,,ALLEN,ST,9,80 CANAL STREET,40.71487273,-73.99303799
0.000304659999997625,0.000176789999997595,,CANAL,ST,93,98 CANAL STREET,40.71559464,-73.99360426
0.000304670000005558,3.25400000065201E-05,,ST MARKS,PL,122,127 EAST 7 STREET,40.7267731,-73.98393041
0.00030472000000259,0.000320999999999572,,CLINTON,ST,18-20,147 ATTORNEY STREET,40.72060564,-73.98400766
0.000307320000004552,0.000224079999995297,,3,AV,1580,1570 3 AVENUE,40.78072909,-73.95300151
0.000310039999995126,0.00043352999999513,W,95,ST,118,113 WEST 95 STREET,40.79236394,-73.96902455
0.000310059999996781,0.000155749999990462,,BROADWAY,,4425,4411 BROADWAY,40.85599885,-73.93340611
0.00031015999999795,0.000133500000004005,,GRAND,ST,227,90 ELIZABETH STREET,40.71853986,-73.99553397
0.000310179999999605,7.93099999896185E-05,W,110,ST,544-46,237 WEST 109 STREET,40.80356155,-73.96590574
0.000310179999999605,0.000176709999990976,,ESSEX,ST,156,141 NORFOLK STREET,40.72055385,-73.9868829
0.000312969999995971,0.000440089999997895,,A,AV,168,173 AVENUE A,40.72815063,-73.98168952
0.000315630000002898,2.55700000053594E-05,E,124,ST,53-55,60 EAST 125 STREET,40.80496743,-73.94033468
0.000315649999997447,0.000216460000004304,,GREENE,ST,101-05,91 GREENE STREET,40.72452352,-74.00006855
0.000318320000005201,0.000231190000008041,E,62,ST,137,130 EAST 63 STREET,40.76430119,-73.96698354
0.000318399999997609,0.000310290000001601,,CHRISTOPHER,ST,91,200 WEST 10 STREET,40.73360584,-74.00412425
0.000321120000002395,0.000173209999999813,,BLEECKER,ST,43,21 BOND STREET,40.72595888,-73.99417692
0.000321129999996117,2.89599999945267E-05,E,22,ST,300-310,305 EAST 21 STREET,40.73684591,-73.98104483
0.000321130000003222,0.000180430000000342,,CHRISTOPHER,ST,91,323 BLEECKER STREET,40.73360584,-74.00412425
0.000323870000002557,1.09599999973398E-05,W,81,ST,45,74 WEST 82 STREET,40.783173,-73.97371223
0.000323879999996279,4.33000000015227E-05,W,14,ST,229-231,230 WEST 15 STREET,40.73935617,-74.00080111
0.000323890000004212,3.60199999960287E-05,E,4,ST,99,302 EAST 5 STREET,40.72605452,-73.98854865
0.000326760000000093,0.000469070000008287,,2,AV,957,954 2 AVENUE,40.7554306,-73.96848586
0.000329180000001372,0.00038322999999707,W,136,ST,221,224 WEST 136 STREET,40.8166097,-73.94413571
0.000329370000002882,8.3000000003608E-05,W,BROADWAY,,392-394,80 THOMPSON STREET,40.7242051,-74.00253986
0.000329499999999427,0.000476290000008817,,2,AV,951,950 2 AVENUE,40.75527692,-73.96857617
0.00033210000000139,0.000450970000002826,,CANAL,ST,365,351 CANAL STREET,40.72129561,-74.00406938
0.000337419999993926,0.000357919999999012,W,129,ST,1,4 WEST 129 STREET,40.80937021,-73.94080757
0.000337559999998405,0.000310360000000287,,ST MARKS,PL,132,113 AVENUE A,40.72666048,-73.98338925
0.000337599999994609,0.000223739999995587,,CHRISTOPHER,ST,91,347 BLEECKER STREET,40.73360584,-74.00412425
0.00034029999999774,0.00030676000000085,,ST MARKS,PL,122,115 ST MARKS PLACE,40.7267731,-73.98393041
0.000340330000000222,0.000476320000004193,W,10,ST,228,237 WEST 10 STREET,40.73371833,-74.00513097
0.000340360000002704,0.000284980000003543,,CANAL,ST,365,311 WEST BROADWAY,40.72129561,-74.00406938
0.000340579999999591,0.000440300000008165,E,117,ST,306,327 EAST 116 STREET,40.79710196,-73.9369106
0.000343080000000384,0.000440190000006169,,VARICK,ST,170,25 VANDAM STREET,40.72691683,-74.00522064
0.000345740000000205,0.000195319999988897,E,111,ST,163,1799 LEXINGTON AVENUE,40.7954723,-73.94356837
0.000345769999995582,0.000238429999996015,E,62,ST,137,796 LEXINGTON AVENUE,40.76430119,-73.96698354
0.000345789999997237,0.00025263999999936,,C,AV,67,53 AVENUE C,40.72283926,-73.98010721
0.000345809999998892,0.000227359999996679,,ATTORNEY,ST,162,323 EAST HOUSTON STREET,40.72050669,-73.98308414
0.000345849999995096,6.84700000022076E-05,,ST MARKS,PL,104,111 EAST 7 STREET,40.72702295,-73.98452205
0.000345850000002201,6.12599999954E-05,,GREENWICH,ST,125,123 GREENWICH STREET,40.70910275,-74.01276858
0.000345850000002201,0.00031385999999145,,CROSBY,ST,159,301 MULBERRY STREET,40.72563504,-73.99522683
0.000345859999995923,5.75299999923118E-05,E,86,ST,215,208 EAST 87 STREET,40.77870895,-73.95298488
0.000348380000005477,0.000314910000000168,,ARDEN,ST,100-02,4700 BROADWAY,40.86422755,-73.92896182
0.000348590000001536,0.000335519999993039,,GREENE,ST,101-05,98 GREENE STREET,40.72452352,-74.00006855
0.000351160000001016,0.000329059999998549,W,136,ST,221,222 WEST 136 STREET,40.8166097,-73.94413571
0.000351330000000871,3.24100000028693E-05,E,16,ST,122,127 EAST 15 STREET,40.73500234,-73.9877208
0.000351350000002526,5.39400000008072E-05,E,82,ST,127,120 EAST 83 STREET,40.77723959,-73.9576653
0.000351360000003353,6.8319999996902E-05,W,129,ST,1,14 WEST 130 STREET,40.80937021,-73.94080757
0.000353969999999038,0.000260190000005878,,2,AV,1534,1540 2 AVENUE,40.77375799,-73.9543459
0.000353969999999038,0.000260190000005878,,2,AV,1534,1542 2 AVENUE,40.77375799,-73.9543459
0.000353969999999038,0.000260190000005878,,2,AV,1534,1546 2 AVENUE,40.77375799,-73.9543459
0.000356639999999686,0.000343430000000922,E,115,ST,161,158 EAST 115 STREET,40.79796077,-73.94155812
0.000356639999999686,0.000372369999993794,W,127,ST,104,347 LENOX AVENUE,40.80916098,-73.94508479
0.00035948000000019,0.000296179999992319,E,58,ST,240,239 EAST 58 STREET,40.7600574,-73.96557064
0.000362260000002834,0.000259909999996921,E,22,ST,300-310,382 2 AVENUE,40.73684591,-73.98104483
0.000362309999999866,0.000104620000001887,W,14,ST,21-29,30 WEST 15 STREET,40.73680069,-73.99473528
0.000362570000000062,0.000490850000005594,E,117,ST,306,329 EAST 116 STREET,40.79710196,-73.9369106
0.00036528000000402,0.000497960000004127,,YORK,AV,1584,1575 YORK AVENUE,40.77413409,-73.94803094
0.000367860000004328,0.000479779999992047,,1,AV,100,103 1 AVENUE,40.7263781,-73.9858535
0.000370530000004976,0.000331920000007813,,BROOME,ST,378,381 BROOME STREET,40.72055179,-73.99630585
0.00037333000000217,0.00037881000000084,E,16,ST,120,22 IRVING PLACE,40.73517257,-73.98824759
0.00037590000000165,0.000274879999992095,W,141,ST,474,475 WEST 141 STREET,40.82237875,-73.94930842
0.00037876999999753,9.74100000092903E-05,,BLEECKER,ST,185,180 BLEECKER STREET,40.72924449,-74.00091644
0.00037876999999753,0.000151560000006157,W,14,ST,229-231,236 WEST 15 STREET,40.73935617,-74.00080111
0.000378800000000012,0.000187539999998876,E,10,ST,214,327 EAST 9 STREET,40.72921346,-73.98604052
0.000381560000001002,0.000479999999996039,W,40,ST,300,610 8 AVENUE,40.7559396,-73.99114594
0.000384189999998341,0.000245659999990266,E,58,ST,234,231 EAST 58 STREET,40.76012882,-73.96574387
0.00038427000000496,1.07899999903793E-05,,BOWERY,,131,243 GRAND STREET,40.7185453,-73.99445173
0.000386920000003954,0.000274709999999345,,AMSTERDAM,AV,935,943 AMSTERDAM AVENUE,40.80013053,-73.96552825
0.000386929999997676,0.000415159999988646,,3,AV,523,535 3 AVENUE,40.74619663,-73.97745848
0.000386930000004782,0.000184439999998176,E,83,ST,535-543,70 EAST END AVENUE,40.77334014,-73.94643936
